,ISO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,ASSOC_ACTOR_1,INTER1,ACTOR2,ASSOC_ACTOR_2,INTER2,INTERACTION,REGION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,SOURCE_SCALE,NOTES,FATALITIES
198,840,USA4718,4718,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),6,,,0,60,North America,United States,Arkansas,Washington,,Springdale,36.187,-94.12899999999999,1,North-West Arkansas Democrat-Gazette,Subnational,"On 29 May 2020, about 50 people attended a rally led by a poultry workers rights group Venceremos in front of four chicken processing plants in Springdale (Arkansas) after a rise in the number of coronavirus confirmed cases linked to the industry. [size=about 50]",0
199,840,USA4719,4719,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Florida,Leon,,Tallahassee,30.438000000000002,-84.28,1,WCTV,National,"On 29 May 2020, people protested in Tallahassee (Florida) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=no report]",0
200,840,USA4720,4720,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Ohio,Defiance,,Defiance,41.284,-84.35600000000001,1,Crescent-News; New York Times,Subnational-National,"On 29 May 2020, people gathered and staged a protest at the courthouse in Defiance, Ohio in support of the Black Lives Matter movement and against police brutality. [size=no report]",0
201,840,USA4721,4721,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Virginia,Charlottesville,,Charlottesville,38.029,-78.477,1,NBC29,Subnational,"On 29 May 2020, about 15 people gathered to protest in Charlottesville, Virginia in support of the Black Lives Matter movement and against police brutality. [size=about 15]",0
202,840,USA4722,4722,2020-5-29,2020,1,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,6,Police Forces of the United States (2017-),Police Forces of the United States (2017-) Secret Service,1,16,North America,United States,District of Columbia,District of Columbia,,Washington DC,38.89,-77.009,1,WFMY; ABC8 (Richmond); WAMU88.5; CBS6 (Richmond); Crowd Counting Consortium; WUSA9; WJZ13; New York Daily News,Other-National,"On 29 May 2020, thousands of people staged a march in Washington DC (District of Columbia) in support of the Black Lives Matter movement mobilized by the death of George Floyd at the hands of police. The White House was locked down and demonstrators pulled away barricades that separated them from the White House. At least 2 people were arrested. Secret Service and Park Officers were also present. [size=thousands]",0
203,840,USA4723,4723,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Washtenaw,,Ann Arbor,42.28,-83.74600000000001,1,Count Love; Detroit News,Other-Subnational,"On 29 May 2020, nearly 200 people protested in Ann Arbor, Michigan at the release of a Black woman and her husband, decrying the police brutality they suffered. On May 26, the couple had been at the scene of a shooting when the police demanded that they leave. She was punched in the head repeatedly by a white police officer and her husband was stun-gunned. Both were then taken into custody. [size=nearly 200]",0
204,840,USA4724,4724,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Washtenaw,,Ypsilanti,42.243,-83.618,1,MLive; Count Love,Other-Subnational,"On 29 May 2020, people protested in Ypsilanti, Michigan demanding the release of a Black woman and her husband. On May 26, the couple had been at the scene of a shooting when the police demanded that they leave. She was punched in the head repeatedly by a white police officer and her husband was stun-gunned. Both were then taken into custody. [size=no report]",0
205,840,USA4725,4725,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Bay,,Bay City,43.593999999999994,-83.889,1,MLive; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, people staged a protest in Bay City (Michigan) in support of the Black Lives Matter movement and against police brutality. [size=no report]",0
206,840,USA4726,4726,2020-5-29,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,New Mexico,Bernalillo,,Albuquerque,35.084,-106.65100000000001,1,Crowd Counting Consortium; ABC7 (El Paso); Durango Herald; Detroit News,Other-National,"On 29 May 2020, an unreported number of people rioted in Albuquerque (New Mexico) in support of the Black Lives Matter movement and against police brutality. The Albuquerque Police Department used a helicopter and tear gas to dispersed the crowd after several police car windows were broken during a confrontation. [size=no report]",0
207,840,USA4727,4727,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oregon,Clatsop,,Astoria,46.188,-123.831,1,Crowd Counting Consortium; Daily Astorian,Other-Subnational,"On 29 May 2020, people gathered outside of the post office in Astoria (Oregon) in support of the Black Lives Matter movement and against police brutality. [size=no report]",0
208,840,USA4728,4728,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Georgia,Clarke,,Athens,33.961,-83.37799999999999,1,Crowd Counting Consortium; Athens Banner-Herald,Other-Subnational,"On 29 May 2020, a protest was staged in Athens (Georgia) in support of the Black Lives Matter movement and against police brutality. [size=no report]",0
209,840,USA4729,4729,2020-5-29,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,Maryland,Baltimore City,,Baltimore,39.29,-76.612,1,Crowd Counting Consortium; Baltimore Sun,Other-Subnational,"On 29 May 2020, hundreds of people rioted in Baltimore (Maryland) in support of the Black Lives Matter movement and against police brutality. Demonstrators threw water bottles and a shopping cart across the barricade toward officers. They vandalized a city van and at least two convenience stores on East Baltimore Street. 12 adults and two juveniles were arrested. [size=hundreds]",0
210,840,USA4730,4730,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Virginia,Montgomery,,Blacksburg,37.23,-80.414,1,Crowd Counting Consortium; WDBJ7,Other-Subnational,"On 29 May 2020, about 50 people marched in a protest in Blacksburg (Virginia) in support of the Black Lives Matter movement and against police brutality. [size=about 50]",0
211,840,USA4731,4731,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Illinois,McLean,,Bloomington,40.484,-88.994,1,Herald & Review; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, 18 people staged a protest in Bloomington (Illinois) in support of the Black Lives Matter movement and against police brutality. [size=18]",0
212,840,USA4732,4732,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Missouri,Jackson,,Blue Springs,39.016999999999996,-94.27600000000001,1,Fox4 Kansas City; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, a dozen people staged a protest in Blue Springs (Missouri) in support of the Black Lives Matter movement and against police brutality. [size=a dozen]",0
213,840,USA4734,4734,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Georgia,Glynn,,Brunswick,31.15,-81.491,1,Crowd Counting Consortium; WSAV3,Other-Subnational,"On 29 May 2020, a protest took place in Brunswick (Georgia) in support of the Black Lives Matter movement and against police brutality. [size=no report]",0
214,840,USA4735,4735,2020-5-29,2020,1,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,6,Police Forces of the United States (2017-),,1,16,North America,United States,Ohio,Stark,,Canton,40.799,-81.378,1,Fox8 (Cleveland); Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, several hundred people marched in a protest in Canton (Ohio) in support of the Black Lives Matter movement and against police brutality. Eyewitness and social media accounts reported the use of a chemical agent to disperse the crowd and at least two arrests. [size=several hundred]",0
215,840,USA4736,4736,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Ohio,Cuyahoga,,Cleveland,41.482,-81.67,1,Fox8 (Cleveland); Crowd Counting Consortium; News 5 (Cleveland),Other-Subnational,"On 29 May 2020, a car rally took place downtown in Cleveland (Ohio) in protest against the treatment of inmates at the Cuyahoga County Jail during the coronavirus pandemic. [size=no report]",0
216,840,USA4737,4737,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Texas,Brazos,,College Station,30.628,-96.334,1,Crowd Counting Consortium; News 3 (Bryan),Other-Subnational,"On 29 May 2020, a protest took place in College Station (Texas) in support of the Black Lives Matter movement and against police brutality. [size=no report]",0
217,840,USA4738,4738,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Missouri,Boone,,Columbia,38.952,-92.334,1,Columbia Daily Tribune; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, more than 600 people marched in a protest in Columbia (Missouri) in support of the Black Lives Matter movement and against police brutality. [size=more than 600]",0
218,840,USA4739,4739,2020-5-29,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,Ohio,Franklin,,Columbus,39.961,-82.999,1,Crowd Counting Consortium; ABC6 (Columbus); WKYC Studios,Other-Subnational,"On 29 May 2020, an unreported number of people rioted in Columbus (Ohio) in support of the Black Lives Matter movement and against police brutality. Windows were broken and fireworks were set off in the streets. According to the Columbus Police Department, two officers were injured when demonstrators threw rocks or bricks at them. Five people were arrested. [size=no report]",0
219,840,USA4740,4740,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,San Diego,,Coronado,32.686,-117.18299999999999,1,Coronado Times News; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, a protest took place in Coronado (California) in support of the Black Lives Matter movement and against police brutality. [size=no report]",0
220,840,USA4741,4741,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Illinois,McHenry,,Crystal Lake,42.24100000000001,-88.316,1,Crowd Counting Consortium; WCIA3,Other-Subnational,"On 29 May 2020, more than a dozen people staged protest in Crystal Lake (Illinois) against the Urbana Park District plans to get rid of dozens of geese from Crystal Lake Park. [size=more than a dozen]",0
221,840,USA4742,4742,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Ohio,Delaware,,Delaware,40.299,-83.068,1,Delaware Gazette; Crowd Counting Consortium,Other-National,"On 29 May 2020, about 400 people attended a vigil in downtown Delaware (Ohio) in support of the Black Lives Matter movement and against police brutality. [size=about 400]",0
222,840,USA4743,4743,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Colorado,La Plata,,Durango,37.275,-107.88,1,Durango Herald; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, about 40 people attended a vigil in in Durango (Colorado) in support of the Black Lives Matter movement and against police brutality. [size=about 40]",0
223,840,USA4744,4744,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Texas,El Paso,,El Paso,31.761999999999997,-106.485,1,El Paso Times; Crowd Counting Consortium,Other-National,"On 29 May 2020, a protest took place in El Paso (Texas) urging the city to open parks and libraries following coronavirus restrictions. [size=no report]",0
224,840,USA4745,4745,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Indiana,Elkhart,,Elkhart,41.681999999999995,-85.977,1,Crowd Counting Consortium; WNDU Channel 16,Other-Subnational,"On 29 May 2020, about 200 people marched in a protest in Elkhart (Indiana) in support of the Black Lives Matter movement and against police brutality. [size=about 200]",0
225,840,USA4746,4746,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New York,Chemung,,Elmira,42.085,-76.809,1,Crowd Counting Consortium; Star Gazette,Other-Subnational,"On 29 May 2020, about 50 people staged a protest outside of the Elmira Police Department in Elmira (New York) in support of the Black Lives Matter movement and against police brutality. [size=about 50]",0
226,840,USA4747,4747,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Arizona,Coconino,,Flagstaff,35.198,-111.65100000000001,1,Crowd Counting Consortium; Arizona Daily Sun,Other-Subnational,"On 29 May 2020, about 100 people staged a protest in Flagstaff (Arizona) in support of the Black Lives Matter movement and against police brutality. [size=about 100]",0
227,840,USA4748,4748,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oregon,Washington,,Forest Grove,45.52,-123.111,1,Crowd Counting Consortium; Gales Creek Journal,Other-Subnational,"On 29 May 2020, about 300 people staged a protest in Forest Grove (Oregon) in support of the Black Lives Matter movement and against police brutality. [size=about 300]",0
228,840,USA4749,4749,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Texas,Tarrant,,Fort Worth,32.725,-97.321,1,Crowd Counting Consortium; Laredo Morning Times; Dallas Morning News,Other-Subnational,"On 29 May 2020, dozens of people staged a protest outside of the old courthouse in downtown in Fort Worth (Texas) in support of the Black Lives Matter movement and against police brutality. [size=dozens]",0
229,840,USA4750,4750,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Illinois,Kane,,Geneva,41.888000000000005,-88.305,1,Crowd Counting Consortium; Kane County Chronicle,Other-Subnational,"On 29 May 2020, more than 100 people marched in a protest in Geneva (Illinois) in support of the Black Lives Matter movement and against police brutality. [size=more than 100]",0
230,840,USA4751,4751,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Connecticut,Hartford,,Hartford,41.766999999999996,-72.676,1,Hartford Courant; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, more than a thousand people marched in a protest in Hartford (Connecticut) in support of the Black Lives Matter movement and against police brutality. [size=more than a thousand]",0
231,840,USA4752,4752,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,South Carolina,Beaufort,,Hilton Head Island,32.162,-80.751,1,Crowd Counting Consortium; Island Packet,Other-Subnational,"On 29 May 2020, residents protested in Hilton Head Island (South Carolina) over the killing of an 80 to 100 year old alligator. [size=no report]",0
232,840,USA4753,4753,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Idaho,Bonneville,,Idaho Falls,43.467,-112.03399999999999,1,Crowd Counting Consortium; East Idaho News; Indianapolis Star,Other-Subnational,"On 29 May 2020, about 70 people staged a protest in Idaho Falls (Idaho) in support of the Black Lives Matter movement and against police brutality. [size=about 70]",0
233,840,USA4754,4754,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Tennessee,Washington,,Johnson City,36.313,-82.353,1,Johnson City Press; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, people marched in a protest in Johnson City (Tennessee) in support of the Black Lives Matter movement and against police brutality. [size=no report]",0
234,840,USA4755,4755,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Hawaii,Maui,,Kahului,20.889,-156.47299999999998,1,West Hawaii Today; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, more than 100 people staged a protest in Kahului (Hawaii) urging for Hawaii's leaders to re-open the state and against coronavirus lockdown. [size=more than 100]",0
235,840,USA4756,4756,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Kalamazoo,,Kalamazoo,42.29,-85.586,1,Crowd Counting Consortium; MLive,Other-Subnational,"On 29 May 2020, hundreds of people marched in a protest in Kalamazoo (Michigan) in support of the Black Lives Matter movement and against police brutality. [size=hundreds]",0
236,840,USA4757,4757,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Wisconsin,La Crosse,,La Crosse,43.801,-91.24,1,News 8 Now; Crowd Counting Consortium; La Crosse Tribune,Other-Subnational,"On 29 May 2020, hundreds of people marched in La Crosse (Wisconsin) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=hundreds]",0
237,840,USA4758,4758,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New Mexico,Dona Ana,,Las Cruces,32.319,-106.77,1,Las Cruces Sun-News; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, dozens of people staged a protest in Las Cruces (New Mexico) in support of the Black Lives Matter movement and against police brutality. [size=dozens]",0
238,840,USA4759,4759,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Minnesota,Blue Earth,,Mankato,44.159,-94.009,1,Crowd Counting Consortium; 1420/102.7 KTOE,Other-Subnational,"On 29 May 2020, about 1,000 people marched in a protest in Mankato (Minnesota) in support of the Black Lives Matter movement and against police brutality. [size=about 1,000]",0
239,840,USA4760,4760,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Marquette,,Marquette,46.54600000000001,-87.40700000000001,1,Crowd Counting Consortium; TV 6 (Marquette),Other-Subnational,"On 29 May 2020, about 200 people staged a protest in Marquette (Michigan) in support of the Black Lives Matter movement and against police brutality. [size=about 200]",0
240,840,USA4761,4761,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Oregon,Klamath,,Merrill,42.023,-121.59899999999999,1,Crowd Counting Consortium; Herald and News,Other-Subnational,"On 29 May 2020, a tractor convoy and rally took place in Merrill (Oregon) demanding change in water allocation this year. [size=no report]",0
241,840,USA4762,4762,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Indiana,Lake,,Merrillville,41.495,-87.31700000000001,1,Crowd Counting Consortium; Times of Northwest Indiana,Other-Subnational,"On 29 May 2020, about 25 people staged a protest in Merrillville (Indiana) for in-person graduation during the coronavirus crisis. [size=about 25]",0
242,840,USA4763,4763,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Marin,,Mill Valley,37.906,-122.545,1,Crowd Counting Consortium; NBC Bay Area,Other-Subnational,"On 29 May 2020, hundreds of people staged a protest in Mill Valley (California) in support of the Black Lives Matter movement, against police brutality, and against the Mayor's comments on the Black Lives Matter movement. [size=hundreds]",0
243,840,USA4764,4764,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Montana,Missoula,,Missoula,46.872,-113.994,1,Independent Record; Crowd Counting Consortium; NBC Montana,Other-Subnational,"On 29 May 2020, hundreds of people staged a protest in Missoula (Montana) in support of the Black Lives Matter movement and against police brutality. [size=hundreds]",0
244,840,USA4765,4765,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,West Virginia,Monongalia,,Morgantown,39.63,-79.956,1,Dominion Post; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, 9 people staged a protest in Morgantown (West Virginia) in support of the Black Lives Matter movement and against police brutality. [size=9]",0
245,840,USA4766,4766,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Connecticut,New London,,New London,41.355,-72.1,1,Crowd Counting Consortium; Day (Norwich),Other-Subnational,"On 29 May 2020, 10 people staged a protest in New London (Connecticut) in support of the Black Lives Matter movement and against police brutality. [size=10]",0
246,840,USA4767,4767,2020-5-29,2020,1,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,6,Police Forces of the United States (2017-),,1,16,North America,United States,New York,New York,,New York-Manhattan,40.783,-73.96600000000001,1,Crowd Counting Consortium; My Central Jersey; Daily Record (New Jersey); Ithaca Journal,Other-Subnational,"On 29 May 2020, hundreds of people demonstrated in New York-Manhattan (New York) in support of the Black Lives Matter movement and against police brutality. Demonstrators blocked traffic and spray painted the fountain at Foley Square. At least two officers subdued a demonstrator who they held to the pavement and cuffed. [size=hundreds]",0
247,840,USA4768,4768,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Utah,Weber,,Ogden,41.223,-111.97399999999999,1,Crowd Counting Consortium; Salt Lake Tribune,Other-Subnational,"On 29 May 2020, 20 people staged a protest in Ogden (Utah) in support of the Black Lives Matter movement and against police brutality. [size=20]",0
248,840,USA4769,4769,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oklahoma,Oklahoma,,Oklahoma City,35.466,-97.51299999999999,1,Crowd Counting Consortium; Oklahoma's News 4,Other-Subnational,"On 29 May 2020, people staged a protest in Oklahoma City (Oklahoma) in support of the Black Lives Matter movement and against police brutality. [size=no report]",0
249,840,USA4770,4770,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Ventura,,Oxnard,34.198,-119.18,1,Crowd Counting Consortium; NewsChannel 3,Other-Subnational,"On 29 May 2020, two dozen people marched in a protest in Oxnard (California) in support of the Black Lives Matter movement and against police brutality. [size=two dozen]",0
250,840,USA4771,4771,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Pennsylvania,Allegheny,,Pittsburgh,40.441,-79.99600000000001,1,Crowd Counting Consortium; KDKA2,Other-Subnational,"On 29 May 2020, 4 people staged a protest in Pittsburgh (Pennsylvania) in support of the Black Lives Matter movement and against police brutality. [size=4]",0
251,840,USA4772,4772,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Washtenaw,,Pittsfield,42.21,-83.72399999999999,1,MLive; Count Love; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, about 500 people staged a protest in Pittsfield (Michigan) in support of the Black Lives Matter movement and demanding the release of a Black woman from Ypsilanti Township who was filmed being punched and detained by police. [size=about 500]",0
252,840,USA4773,4773,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New York,Clinton,,Plattsburgh,44.7,-73.453,1,Press-Republican; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, a dozen people staged a protest in Plattsburgh (New York) in support of the Black Lives Matter movement and against police brutality. [size=a dozen]",0
253,840,USA4774,4774,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Oakland,,Pontiac,42.638999999999996,-83.291,1,Crowd Counting Consortium; Oakland Press,Other-Subnational,"On 29 May 2020, about 20 people staged a protest in Pontiac (Michigan) in support of the Black Lives Matter movement and against police brutality. [size=about 20]",0
254,840,USA4775,4775,2020-5-29,2020,1,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,6,Police Forces of the United States (2017-),,1,16,North America,United States,California,San Bernardino,,Rancho Cucamonga,34.106,-117.596,1,Crowd Counting Consortium; Inland Valley Daily Bulletin,Other-Subnational,"On 29 May 2020, about 500 people staged a protest in Rancho Cucamonga (California) in support of the Black Lives Matter movement and against police brutality. Police intervened and at least 13 people were arrested. [size=about 500]",0
255,840,USA4776,4776,2020-5-29,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,Police Forces of the United States (2017-),,1,15,North America,United States,Virginia,Richmond,,Richmond,37.539,-77.434,1,Crowd Counting Consortium; Clevelanddotcom,Other-National,"On 29 May 2020, an unreported number of people rioted in Richmond (Virginia) in support of the Black Lives Matter movement and against police brutality. The demonstration turned violent when a police cruiser and bus were set on fire outside Richmond police headquarters. [size=no report]",0
256,840,USA4777,4777,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Minnesota,Olmsted,,Rochester,44.022,-92.47,1,KIMT3; Crowd Counting Consortium,Other-National,"On 29 May 2020, over 100 people staged a protest in Rochester (Minnesota) in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=over 100]",0
257,840,USA4778,4778,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Utah,Salt Lake,,Salt Lake City,40.778,-111.88799999999999,1,Crowd Counting Consortium; KSL5,Other-Subnational,"On 29 May 2020, between 150 to 200 people staged a protest in Salt Lake City (Utah) in support of the Black Lives Matter movement and against police brutality. [size=between 150 and 200]",0
258,840,USA4779,4779,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,California,San Luis Obispo,,San Luis Obispo,35.283,-120.65899999999999,1,Tribune (San Luis Obispo); Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, about 60 people staged a protest in San Luis Obispo (California) against the coronavirus restrictions. [size=about 60]",0
259,840,USA4780,4780,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Texas,Hays,,San Marcos,29.883000000000003,-97.941,1,Austin American-Statesman; KVUE; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, dozens of people staged a protest in San Marcos (Texas) in support of the Black Lives Matter movement and against police brutality. [size=dozens]",0
260,840,USA4781,4781,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),Health Workers (United States),6,,,0,60,North America,United States,Florida,Sarasota,,Sarasota,27.336,-82.531,1,Crowd Counting Consortium; Herald-Tribune,Other-Subnational,"On 29 May 2020, nurses staged a protest in Sarasota (Florida) against hazardous conditions during the coronavirus crisis. [size=no report]",0
261,840,USA4782,4782,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Illinois,Cook,,Schaumburg,42.033,-88.085,1,Daily Herald (Arlington Heights); Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, about 60 people marched in a protest in Schaumburg (Illinois) in support of the Black Lives Matter movement and against police brutality. [size=about 60]",0
262,840,USA4783,4783,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Iowa,Woodbury,,Sioux City,42.497,-96.405,1,Sioux City Journal; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, more than 100 people marched in a protest in Sioux City (Iowa) in support of the Black Lives Matter movement and against police brutality. [size=more than 100]",0
263,840,USA4784,4784,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Massachusetts,Hampden,,Springfield,42.102,-72.59,1,Republican (Springfield); Crowd Counting Consortium; 22 News (Springfield),Other-Subnational,"On 29 May 2020, hundreds of people staged a protest in Springfield (Massachusetts) in support of the Black Lives Matter movement and against police brutality. [size=hundreds]",0
264,840,USA4785,4785,2020-5-29,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Minnesota,Stearns,,Saint Cloud,45.56100000000001,-94.162,1,NewsTalk 1450 KNSI; Crowd Counting Consortium,Other-Subnational,"On 29 May 2020, hundreds of people marched in a protest in Saint Cloud (Minnesota) in support of the Black Lives Matter movement and against police brutality. [size=hundreds]",0
