event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1162271,true,1996-11-15 21:52:00.000,-66.444,-9.863,"argos-doppler-shift","Buteo swainsoni","#204731","SW7","Swainson's Hawks"
1162272,true,1996-11-15 23:32:00.000,-67.747,-9.865,"argos-doppler-shift","Buteo swainsoni","#204731","SW7","Swainson's Hawks"
1162273,true,1996-11-19 09:32:00.000,-64.51,-11.806,"argos-doppler-shift","Buteo swainsoni","#204731","SW7","Swainson's Hawks"
1162274,true,1996-11-19 11:10:00.000,-64.43,-11.823,"argos-doppler-shift","Buteo swainsoni","#204731","SW7","Swainson's Hawks"
1162275,true,1996-11-22 16:46:00.000,-63.708,-14.534,"argos-doppler-shift","Buteo swainsoni","#204731","SW7","Swainson's Hawks"
1162276,true,1996-11-22 18:31:00.000,-62.327,-14.215,"argos-doppler-shift","Buteo swainsoni","#204731","SW7","Swainson's Hawks"
1162277,true,1996-11-25 21:31:00.000,-63.137,-15.678,"argos-doppler-shift","Buteo swainsoni","#204731","SW7","Swainson's Hawks"
1162278,true,1996-11-26 00:50:00.000,-62.862,-15.685,"argos-doppler-shift","Buteo swainsoni","#204731","SW7","Swainson's Hawks"
1164643,true,1996-08-24 00:00:00.000,-113.0,53.72,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164644,true,1996-08-24 18:26:00.000,-112.947,53.579,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164645,true,1996-08-24 20:05:00.000,-112.969,53.699,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164646,true,1996-08-24 21:49:00.000,-112.8,53.74,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164647,true,1996-08-24 22:29:00.000,-112.861,53.68,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164648,true,1996-08-27 21:13:00.000,-112.988,53.659,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164649,true,1996-08-27 22:57:00.000,-112.948,53.783,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164650,true,1996-08-28 00:40:00.000,-113.068,53.722,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164651,true,1996-08-28 02:23:00.000,-112.753,53.657,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164652,true,1996-08-31 02:54:00.000,-113.018,53.701,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164653,true,1996-08-31 08:59:00.000,-112.928,53.587,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164654,true,1996-09-03 10:05:00.000,-113.089,53.698,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164655,true,1996-09-03 11:47:00.000,-113.022,53.665,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164656,true,1996-09-03 13:58:00.000,-113.048,53.646,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164657,true,1996-09-06 12:50:00.000,-112.907,53.663,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164658,true,1996-09-06 16:11:00.000,-112.894,53.684,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164659,true,1996-09-06 17:54:00.000,-112.928,53.694,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164660,true,1996-09-09 16:47:00.000,-112.987,53.731,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164661,true,1996-09-09 17:15:00.000,-112.868,53.694,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164662,true,1996-09-09 18:52:00.000,-112.924,53.681,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164663,true,1996-09-09 20:34:00.000,-112.719,53.737,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164664,true,1996-09-09 22:16:00.000,-113.055,53.758,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164665,true,1996-09-09 23:16:00.000,-112.212,53.305,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164666,true,1996-09-13 03:13:00.000,-113.043,53.74,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164667,true,1996-09-16 09:24:00.000,-113.048,53.686,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164668,true,1996-09-19 08:51:00.000,-113.088,53.647,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164669,true,1996-09-19 10:30:00.000,-112.973,53.665,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164670,true,1996-09-19 14:50:00.000,-113.016,53.666,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164671,true,1996-09-22 13:42:00.000,-113.155,53.62,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164672,true,1996-09-22 15:24:00.000,-113.056,53.608,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164673,true,1996-09-22 18:13:00.000,-113.065,53.662,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164674,true,1996-09-22 18:40:00.000,-113.091,53.791,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164675,true,1996-09-22 19:49:00.000,-112.995,53.761,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164676,true,1996-09-28 23:02:00.000,-113.044,53.736,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164677,true,1996-09-29 00:42:00.000,-113.099,53.696,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164678,true,1996-09-29 02:24:00.000,-112.979,53.739,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164679,true,1996-10-05 09:18:00.000,-107.526,50.38,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164680,true,1996-10-05 10:57:00.000,-107.355,50.352,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164681,true,1996-10-05 14:03:00.000,-107.15,50.571,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164682,true,1996-10-05 15:40:00.000,-107.124,50.256,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164683,true,1996-10-08 14:36:00.000,-103.879,48.511,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164684,true,1996-10-08 16:16:00.000,-103.885,48.692,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164685,true,1996-10-11 19:42:00.000,-101.307,45.633,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164686,true,1996-10-11 21:27:00.000,-101.108,45.407,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164687,true,1996-10-12 00:54:00.000,-101.185,45.375,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164688,true,1996-10-14 23:49:00.000,-100.672,41.28,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164689,true,1996-10-15 01:28:00.000,-100.719,41.246,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164690,true,1996-10-18 08:39:00.000,-100.659,36.118,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164691,true,1996-10-21 09:51:00.000,-99.274,34.375,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164692,true,1996-10-21 13:14:00.000,-99.583,34.373,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164693,true,1996-10-21 14:53:00.000,-99.782,34.404,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164694,true,1996-10-24 13:52:00.000,-98.447,26.162,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164695,true,1996-10-24 15:33:00.000,-98.427,26.436,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164696,true,1996-10-24 20:34:00.000,-98.704,26.156,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164697,true,1996-10-27 18:22:00.000,-98.212,22.819,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164698,true,1996-10-27 20:04:00.000,-98.637,22.303,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164699,true,1996-10-27 21:43:00.000,-98.858,22.298,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164700,true,1996-10-30 21:10:00.000,-95.203,17.61,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164701,true,1996-10-31 00:32:00.000,-95.374,17.543,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164702,true,1996-11-06 08:38:00.000,-86.542,12.462,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164703,true,1996-11-09 13:01:00.000,-84.965,10.708,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164704,true,1996-11-12 18:42:00.000,-80.251,8.79,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164705,true,1996-11-12 20:25:00.000,-79.756,9.436,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164706,true,1996-11-15 18:12:00.000,-76.898,8.06,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164707,true,1996-11-15 19:50:00.000,-76.027,7.909,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164708,true,1996-11-22 05:44:00.000,-74.293,2.475,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164709,true,1996-11-25 10:39:00.000,-74.199,1.406,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164710,true,1996-11-28 11:10:00.000,-74.206,1.372,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164711,true,1996-11-28 17:28:00.000,-73.891,0.994,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164712,true,1996-12-01 18:33:00.000,-72.439,0.088,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164713,true,1996-12-01 22:47:00.000,-73.002,-0.318,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164714,true,1996-12-04 21:42:00.000,-71.193,-3.84,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164715,true,1996-12-08 06:15:00.000,-70.533,-5.6,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164716,true,1996-12-11 05:44:00.000,-69.133,-9.228,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164717,true,1996-12-11 09:54:00.000,-69.05,-9.235,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164718,true,1996-12-11 11:29:00.000,-69.062,-9.245,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164719,true,1996-12-14 10:26:00.000,-66.265,-12.384,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164720,true,1996-12-14 12:05:00.000,-66.342,-12.648,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164721,true,1996-12-17 17:18:00.000,-61.596,-23.485,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164722,true,1996-12-17 18:55:00.000,-61.824,-23.207,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164723,true,1996-12-20 18:22:00.000,-61.813,-27.411,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164724,true,1996-12-20 20:03:00.000,-61.662,-27.49,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164725,true,1996-12-20 22:21:00.000,-61.514,-27.565,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164726,true,1996-12-21 00:03:00.000,-61.479,-27.566,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164727,true,1996-12-23 22:57:00.000,-62.135,-31.567,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164728,true,1996-12-24 00:32:00.000,-62.174,-31.629,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164729,true,1996-12-27 04:37:00.000,-61.833,-31.974,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164730,true,1996-12-27 06:15:00.000,-61.911,-31.843,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164731,true,1996-12-27 07:59:00.000,-61.97,-31.629,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164732,true,1996-12-27 09:08:00.000,-61.883,-31.839,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164733,true,1996-12-30 07:25:00.000,-62.057,-31.611,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164734,true,1996-12-30 11:20:00.000,-62.11,-31.592,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164735,true,1997-01-02 19:20:00.000,-61.956,-31.683,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164736,true,1997-01-05 21:31:00.000,-61.926,-31.718,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164737,true,1997-01-08 22:05:00.000,-62.031,-31.674,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164738,true,1997-01-09 03:56:00.000,-61.97,-31.729,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164739,true,1997-01-12 05:05:00.000,-61.916,-31.717,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164740,true,1997-01-12 06:46:00.000,-61.893,-31.715,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164741,true,1997-01-15 06:16:00.000,-62.071,-31.695,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164742,true,1997-01-15 07:55:00.000,-62.105,-31.57,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164743,true,1997-01-15 08:52:00.000,-61.914,-31.677,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164744,true,1997-01-15 10:32:00.000,-61.943,-31.682,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164745,true,1997-01-21 17:32:00.000,-62.013,-31.533,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164746,true,1997-01-21 19:13:00.000,-61.903,-31.598,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164747,true,1997-01-21 22:22:00.000,-62.13,-31.453,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164748,true,1997-01-24 22:57:00.000,-62.11,-31.492,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164749,true,1997-01-25 04:24:00.000,-62.132,-31.49,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164750,true,1997-01-28 03:48:00.000,-62.351,-31.452,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164751,true,1997-01-28 05:31:00.000,-62.418,-31.359,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164752,true,1997-01-28 07:09:00.000,-62.38,-31.246,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164753,true,1997-01-31 06:35:00.000,-62.378,-31.424,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164754,true,1997-01-31 09:41:00.000,-62.39,-31.437,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164755,true,1997-01-31 11:22:00.000,-62.354,-31.441,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164756,true,1997-02-03 18:33:00.000,-62.322,-31.428,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164757,true,1997-02-06 23:12:00.000,-62.34,-31.542,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164758,true,1997-02-09 22:06:00.000,-62.468,-31.47,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164759,true,1997-02-09 23:44:00.000,-62.39,-31.444,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164760,true,1997-02-13 05:55:00.000,-62.241,-31.355,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164761,true,1997-02-13 07:38:00.000,-62.309,-31.364,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164762,true,1997-02-19 11:06:00.000,-62.493,-31.715,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164763,true,1997-02-22 22:20:00.000,-61.44,-31.752,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164764,true,1997-02-25 19:30:00.000,-61.404,-31.673,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164765,true,1997-02-25 21:15:00.000,-61.295,-31.605,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164766,true,1997-02-25 22:58:00.000,-61.208,-31.616,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164767,true,1997-02-26 00:32:00.000,-61.359,-31.677,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164768,true,1997-03-01 04:44:00.000,-61.352,-31.664,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164769,true,1997-03-01 06:20:00.000,-61.317,-31.661,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164770,true,1997-03-04 05:51:00.000,-61.714,-31.812,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164771,true,1997-03-04 09:41:00.000,-61.555,-31.852,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164772,true,1997-03-04 11:20:00.000,-61.4,-31.933,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164773,true,1997-03-10 17:12:00.000,-62.766,-31.096,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164774,true,1997-03-10 18:53:00.000,-63.039,-31.222,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164775,true,1997-03-13 18:18:00.000,-62.03,-29.968,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164776,true,1997-03-13 22:06:00.000,-62.143,-29.925,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164777,true,1997-03-13 23:46:00.000,-62.092,-29.958,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164778,true,1997-03-16 22:40:00.000,-62.128,-31.959,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164779,true,1997-03-17 00:19:00.000,-62.19,-31.928,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164780,true,1997-03-17 05:07:00.000,-62.194,-31.961,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164781,true,1997-03-20 04:33:00.000,-62.127,-31.748,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164782,true,1997-03-20 06:15:00.000,-62.199,-31.761,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164783,true,1997-03-20 07:57:00.000,-62.17,-31.779,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164784,true,1997-03-20 08:49:00.000,-62.161,-31.74,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164785,true,1997-03-23 07:26:00.000,-62.168,-31.706,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164786,true,1997-03-23 11:07:00.000,-62.177,-31.758,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164787,true,1997-03-26 11:39:00.000,-62.065,-25.841,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164788,true,1997-03-29 17:11:00.000,-66.721,-12.654,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164789,true,1997-04-01 19:59:00.000,-70.226,-3.911,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164790,true,1997-04-01 21:58:00.000,-70.829,-3.633,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164791,true,1997-04-05 06:34:00.000,-72.151,1.8,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164792,true,1997-04-08 07:43:00.000,-73.06,2.877,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164793,true,1997-04-14 17:40:00.000,-77.814,8.431,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164794,true,1997-04-14 19:21:00.000,-77.273,8.984,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164795,true,1997-04-17 18:51:00.000,-82.538,9.459,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164796,true,1997-04-17 20:33:00.000,-82.793,9.758,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164797,true,1997-04-17 22:55:00.000,-83.091,9.954,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164798,true,1997-04-20 21:43:00.000,-89.062,15.173,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164799,true,1997-04-20 23:24:00.000,-89.115,15.168,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164800,true,1997-04-21 01:04:00.000,-89.228,15.137,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164801,true,1997-04-27 09:11:00.000,-98.565,22.871,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164802,true,1997-04-30 10:17:00.000,-99.322,31.001,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164803,true,1997-04-30 13:36:00.000,-100.172,31.091,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164804,true,1997-04-30 15:19:00.000,-100.231,31.726,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164805,true,1997-05-03 14:10:00.000,-101.443,37.136,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164806,true,1997-05-03 19:25:00.000,-101.213,37.824,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164807,true,1997-05-03 21:02:00.000,-100.642,38.914,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164808,true,1997-05-06 22:19:00.000,-105.466,44.431,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164809,true,1997-05-07 00:25:00.000,-105.06,46.061,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164810,true,1997-05-09 23:23:00.000,-103.781,48.316,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164811,true,1997-05-13 09:27:00.000,-107.669,51.248,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164812,true,1997-05-16 10:37:00.000,-111.894,53.518,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164813,true,1997-05-16 13:54:00.000,-112.748,53.572,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164814,true,1997-05-16 14:21:00.000,-112.743,53.623,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164815,true,1997-05-19 14:56:00.000,-112.783,53.641,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164816,true,1997-05-25 22:33:00.000,-112.863,53.568,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164817,true,1997-05-26 00:11:00.000,-112.863,53.639,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164818,true,1997-05-26 01:54:00.000,-112.695,53.827,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164819,true,1997-05-26 03:33:00.000,-112.67,53.711,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164820,true,1997-06-01 09:23:00.000,-112.91,53.846,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164821,true,1997-06-01 11:03:00.000,-113.015,53.687,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164822,true,1997-06-01 13:30:00.000,-113.051,53.74,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164823,true,1997-06-04 12:07:00.000,-113.093,53.71,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164824,true,1997-06-11 02:43:00.000,-113.014,53.681,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164825,true,1997-06-14 01:36:00.000,-113.164,53.64,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164826,true,1997-06-20 10:55:00.000,-113.038,53.687,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164827,true,1997-06-23 15:27:00.000,-113.033,53.641,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164828,true,1997-06-23 20:18:00.000,-113.231,53.655,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1164829,true,1997-06-26 22:35:00.000,-113.105,53.48,"argos-doppler-shift","Buteo swainsoni","#204733","SW8","Swainson's Hawks"
1162992,true,1996-09-08 00:00:00.000,-112.42,40.6,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
1162993,true,1996-09-08 20:41:00.000,-112.374,40.61,"argos-doppler-shift","Buteo swainsoni","#204735","SW9","Swainson's Hawks"
