,event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
837,1163926,True,1997-01-09 07:16:00,-62.762,-31.484,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
838,1163927,True,1997-01-09 09:25:00,-62.784,-31.486,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
839,1163928,True,1997-01-09 11:02:00,-62.776,-31.495,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
840,1163929,True,1997-01-21 10:00:00,-63.957,-34.082,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
841,1163930,True,1997-01-21 11:39:00,-63.95,-34.097,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
842,1163931,True,1997-01-27 11:08:00,-63.913999999999994,-33.613,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
843,1163932,True,1997-01-27 18:06:00,-63.247,-32.914,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
844,1163933,True,1997-02-02 17:02:00,-61.723,-30.517,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
845,1163934,True,1997-02-02 18:45:00,-61.585,-30.892,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
846,1163935,True,1997-02-08 17:37:00,-61.708999999999996,-31.168000000000003,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
847,1163936,True,1997-02-08 19:20:00,-61.537,-31.006,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
848,1163937,True,1997-02-14 18:14:00,-61.646,-31.070999999999998,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
849,1163938,True,1997-02-14 19:52:00,-61.989,-31.263,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
850,1163939,True,1997-02-20 20:29:00,-62.256,-31.753,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
851,1163940,True,1997-02-20 21:24:00,-61.935,-31.883000000000003,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
852,1163941,True,1997-02-26 17:40:00,-62.243,-32.003,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
853,1163942,True,1997-02-26 19:22:00,-62.248999999999995,-32.031,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
854,1163943,True,1997-02-26 20:53:00,-62.33,-32.019,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
855,1163944,True,1997-02-26 22:33:00,-62.263000000000005,-31.975,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
856,1163945,True,1997-03-04 18:21:00,-61.388999999999996,-23.781999999999996,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
857,1163946,True,1997-03-04 20:01:00,-60.941,-22.706,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
858,1163947,True,1997-03-04 22:04:00,-61.242,-22.506,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
859,1163948,True,1997-03-04 23:43:00,-61.244,-22.489,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
860,1163949,True,1997-03-10 18:58:00,-64.956,-14.501,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
861,1163950,True,1997-03-10 21:36:00,-65.21,-14.687000000000001,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
862,1163951,True,1997-03-10 23:17:00,-65.437,-14.232000000000001,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
863,1163952,True,1997-03-16 22:46:00,-66.536,-10.4,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
864,1163953,True,1997-03-22 22:15:00,-68.961,-6.046,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
865,1163954,True,1997-03-22 23:51:00,-69.058,-6.107,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
866,1163955,True,1997-03-28 23:25:00,-72.833,1.014,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
867,1163956,True,1997-04-04 06:42:00,-72.58800000000001,8.11,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
868,1163957,True,1997-04-16 07:54:00,-80.247,10.742,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
869,1163958,True,1997-04-22 08:24:00,-86.823,15.582,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
870,1163959,True,1997-04-28 08:58:00,-95.66,25.085,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
871,1163960,True,1997-05-04 09:30:00,-102.492,37.969,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
872,1163961,True,1997-05-04 13:49:00,-102.59899999999999,37.994,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
873,1163962,True,1997-05-10 10:03:00,-116.565,43.33,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
874,1163963,True,1997-05-10 11:47:00,-116.589,43.346000000000004,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
875,1163964,True,1997-05-10 13:17:00,-116.803,43.367,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
876,1163965,True,1997-05-16 10:38:00,-117.006,45.086000000000006,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
877,1163966,True,1997-05-16 12:21:00,-118.094,45.346000000000004,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
878,1163967,True,1997-05-16 12:45:00,-118.11,45.27,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
879,1163968,True,1997-05-16 14:24:00,-118.023,45.244,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
880,1163969,True,1997-05-16 16:02:00,-117.99799999999999,45.291000000000004,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
881,1163970,True,1997-05-22 11:16:00,-117.85600000000001,45.238,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
882,1163971,True,1997-05-22 13:53:00,-118.06299999999999,45.25899999999999,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
883,1163972,True,1997-05-22 15:33:00,-117.975,45.336000000000006,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
884,1163973,True,1997-05-28 11:50:00,-117.927,45.268,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
885,1163974,True,1997-05-28 13:19:00,-118.146,45.224,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
886,1163975,True,1997-05-28 16:38:00,-118.206,45.271,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
887,1163976,True,1997-06-03 12:24:00,-118.016,45.278,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
888,1163977,True,1997-06-03 14:27:00,-117.927,45.253,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
889,1163978,True,1997-06-09 13:57:00,-117.985,45.22,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
890,1163979,True,1997-06-09 15:38:00,-118.012,45.299,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
891,1163980,True,1997-06-15 15:06:00,-118.064,45.277,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
892,1163981,True,1997-06-15 16:44:00,-117.985,45.376000000000005,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
893,1163982,True,1997-06-15 20:00:00,-118.024,45.294,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
894,1163983,True,1997-06-21 20:36:00,-117.96700000000001,45.233000000000004,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
895,1163984,True,1997-06-21 22:16:00,-118.1,45.282,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
896,1163985,True,1997-06-27 21:11:00,-118.18,45.228,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
897,1163986,True,1997-06-27 22:49:00,-118.116,45.258,argos-doppler-shift,Buteo swainsoni,#204667,SW19,Swainson's Hawks
1023,1162905,True,1996-08-30 00:00:00,-104.84,39.83,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1024,1162906,True,1996-09-01 00:49:00,-104.807,39.833,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1025,1162907,True,1996-09-01 02:27:00,-104.79899999999999,39.821999999999996,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1026,1162908,True,1996-09-02 08:36:00,-104.786,39.812,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1027,1162909,True,1996-09-09 13:31:00,-104.69200000000001,39.936,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1028,1162910,True,1996-09-16 14:19:00,-104.868,39.958,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1029,1162911,True,1996-09-23 15:05:00,-103.31200000000001,39.577,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1030,1162912,True,1996-09-23 19:37:00,-103.227,39.535,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1031,1162913,True,1996-09-23 21:18:00,-103.29,39.552,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1032,1162914,True,1996-09-29 08:45:00,-103.167,39.633,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1033,1162915,True,1996-09-29 14:36:00,-103.184,39.624,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1034,1162916,True,1996-10-05 01:44:00,-102.755,38.908,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1035,1162917,True,1996-10-08 00:38:00,-101.88,33.846,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1036,1162918,True,1996-10-13 14:32:00,-98.27799999999999,22.701,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1037,1162919,True,1996-10-13 20:53:00,-97.325,20.538,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1038,1162920,True,1996-10-16 13:29:00,-93.56299999999999,15.978,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1039,1162921,True,1996-10-19 08:36:00,-89.65299999999999,14.02,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1040,1162922,True,1996-11-05 11:18:00,-74.027,-0.289,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1041,1162923,True,1996-11-08 10:09:00,-72.242,-2.99,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1042,1162924,True,1996-11-11 06:09:00,-69.98899999999999,-6.537000000000001,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1043,1162925,True,1996-11-13 22:36:00,-67.79,-9.217,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1044,1162926,True,1996-11-16 21:31:00,-66.55199999999999,-9.872,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1045,1162927,True,1996-11-19 17:21:00,-62.961999999999996,-15.312000000000001,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1046,1162928,True,1996-11-22 10:09:00,-62.422,-17.119,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1047,1162929,True,1996-11-28 19:03:00,-62.38399999999999,-17.438,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1048,1162930,True,1996-12-05 00:52:00,-62.033,-31.596999999999998,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1049,1162931,True,1996-12-05 05:15:00,-62.012,-31.607,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1050,1162932,True,1996-12-11 05:51:00,-64.029,-34.181999999999995,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1051,1162933,True,1996-12-11 09:57:00,-64.017,-34.225,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1052,1162934,True,1996-12-23 21:06:00,-60.358999999999995,-36.082,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1053,1162935,True,1996-12-23 22:56:00,-60.001000000000005,-36.459,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1054,1162936,True,1996-12-24 00:34:00,-60.049,-36.455999999999996,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1055,1162937,True,1996-12-24 03:32:00,-60.068999999999996,-36.477,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1056,1162938,True,1996-12-30 04:05:00,-63.248000000000005,-36.817,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1057,1162939,True,1996-12-30 05:45:00,-63.251000000000005,-36.82,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1058,1162940,True,1996-12-30 07:28:00,-63.245,-36.821999999999996,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1059,1162941,True,1996-12-30 09:40:00,-63.223,-36.835,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1060,1162942,True,1996-12-30 11:23:00,-63.236000000000004,-36.829,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1061,1162943,True,1997-01-05 17:04:00,-63.015,-36.756,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1062,1162944,True,1997-01-11 19:21:00,-62.998999999999995,-36.669000000000004,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1063,1162945,True,1997-01-11 22:38:00,-62.981,-36.618,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1064,1162946,True,1997-01-12 00:19:00,-62.974,-36.641,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1065,1162947,True,1997-01-18 05:42:00,-63.114,-36.678000000000004,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1066,1162948,True,1997-01-18 09:26:00,-63.097,-36.685,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1067,1162949,True,1997-01-24 12:17:00,-63.193000000000005,-37.025999999999996,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1068,1162950,True,1997-01-24 17:00:00,-62.21,-37.12,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1069,1162951,True,1997-01-30 19:15:00,-62.667,-36.389,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1070,1162952,True,1997-01-30 22:24:00,-62.23,-36.569,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1071,1162953,True,1997-01-31 00:04:00,-62.236999999999995,-36.501,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1072,1162954,True,1997-02-06 03:50:00,-63.361000000000004,-34.186,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1073,1162955,True,1997-02-06 05:32:00,-63.373000000000005,-34.205,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1074,1162956,True,1997-02-06 07:11:00,-63.342,-34.319,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1075,1162957,True,1997-02-06 09:08:00,-63.339,-34.227,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1076,1162958,True,1997-02-18 17:27:00,-63.898,-33.445,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1077,1162959,True,1997-02-18 19:08:00,-63.924,-33.412,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1078,1162960,True,1997-02-18 23:49:00,-63.896,-33.352,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1079,1162961,True,1997-02-25 05:24:00,-63.8,-33.426,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1080,1162962,True,1997-02-25 07:08:00,-63.815,-33.405,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1081,1162963,True,1997-03-03 10:06:00,-63.762,-33.071,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1082,1162964,True,1997-03-09 17:19:00,-64.128,-33.423,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1083,1162965,True,1997-03-09 19:05:00,-64.372,-33.486,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1084,1162966,True,1997-03-16 05:17:00,-63.483000000000004,-29.151,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1085,1162967,True,1997-03-22 07:34:00,-63.448,-21.794,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1086,1162968,True,1997-03-22 09:42:00,-63.438,-21.798000000000002,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1087,1162969,True,1997-03-22 11:22:00,-63.391000000000005,-21.794,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1088,1162970,True,1997-03-28 17:21:00,-65.881,-14.675999999999998,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1089,1162971,True,1997-03-28 19:01:00,-66.26100000000001,-14.398,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1090,1162972,True,1997-04-03 19:41:00,-74.431,-1.0659999999999998,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1091,1162973,True,1997-04-03 22:57:00,-74.331,-0.502,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1092,1162974,True,1997-04-04 00:32:00,-74.325,-0.501,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1093,1162975,True,1997-04-22 19:39:00,-86.652,12.64,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1094,1162976,True,1997-04-22 21:17:00,-86.45700000000001,12.499,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1095,1162977,True,1997-04-22 22:42:00,-86.81200000000001,12.606,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1096,1162978,True,1997-05-05 09:25:00,-97.391,20.737,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1097,1162979,True,1997-05-05 13:31:00,-97.37100000000001,20.659000000000002,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1098,1162980,True,1997-05-11 19:37:00,-100.694,35.524,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1099,1162981,True,1997-05-11 21:21:00,-100.955,35.641999999999996,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1100,1162982,True,1997-05-17 23:45:00,-104.79,39.833,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1101,1162983,True,1997-05-18 01:23:00,-104.82700000000001,39.816,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1102,1162984,True,1997-05-24 09:11:00,-104.775,39.812,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1103,1162985,True,1997-05-30 14:19:00,-104.852,39.833,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1104,1162986,True,1997-06-05 21:44:00,-104.725,39.846,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1105,1162987,True,1997-06-05 23:27:00,-104.821,39.938,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1106,1162988,True,1997-06-12 09:03:00,-104.777,39.818000000000005,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1107,1162989,True,1997-06-12 10:49:00,-104.936,39.896,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1108,1162990,True,1997-06-18 14:02:00,-104.79299999999999,39.828,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1109,1162991,True,1997-06-24 20:00:00,-104.74799999999999,39.865,argos-doppler-shift,Buteo swainsoni,#204671,SW21,Swainson's Hawks
1110,1161693,True,1996-08-29 00:00:00,-104.84,39.83,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1111,1161694,True,1996-08-29 19:07:00,-104.788,39.801,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1112,1161695,True,1996-08-29 20:47:00,-104.691,39.851,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1113,1161696,True,1996-08-31 01:08:00,-105.545,39.068000000000005,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1114,1161697,True,1996-09-01 08:50:00,-103.344,39.556,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1115,1161698,True,1996-09-15 09:38:00,-103.89200000000001,39.809,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1116,1161699,True,1996-09-15 14:39:00,-103.714,39.8,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1117,1161700,True,1996-09-22 10:00:00,-103.238,39.356,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1118,1161701,True,1996-09-22 13:49:00,-103.193,39.321999999999996,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1119,1161702,True,1996-09-22 15:28:00,-103.22200000000001,39.342,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1120,1161703,True,1996-09-29 14:37:00,-103.376,39.507,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1121,1161704,True,1996-10-03 14:48:00,-101.57799999999999,36.473,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1122,1161705,True,1996-10-07 08:59:00,-101.05,35.264,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1123,1161706,True,1996-10-07 13:22:00,-101.163,35.308,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1124,1161707,True,1996-10-07 15:01:00,-101.087,35.22,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1125,1161708,True,1996-10-11 08:18:00,-98.124,23.266,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1126,1161709,True,1996-10-11 13:34:00,-96.531,22.569000000000003,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1127,1161710,True,1996-10-15 12:12:00,-93.527,15.812000000000001,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1128,1161711,True,1996-10-30 22:45:00,-73.965,1.5719999999999998,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1129,1161712,True,1996-11-03 22:54:00,-70.557,-4.078,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1130,1161713,True,1996-11-07 19:31:00,-64.434,-12.671,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1131,1161714,True,1996-11-11 17:06:00,-62.988,-17.819000000000003,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1132,1161715,True,1996-11-11 18:46:00,-63.136,-18.039,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1133,1161716,True,1996-11-11 21:39:00,-63.126000000000005,-19.12,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1134,1161717,True,1996-11-15 16:19:00,-62.521,-30.039,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1135,1161718,True,1996-11-15 19:40:00,-61.985,-31.595,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1136,1161719,True,1996-11-15 21:45:00,-61.856,-31.353,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1137,1161720,True,1996-11-19 17:14:00,-60.931000000000004,-33.342,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1138,1161721,True,1996-11-19 18:55:00,-60.955,-33.405,argos-doppler-shift,Buteo swainsoni,#204673,SW22,Swainson's Hawks
1139,1162482,True,1996-08-29 00:00:00,-116.47,43.48,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1140,1162483,True,1996-08-30 15:30:00,-116.464,43.468,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1141,1162484,True,1996-09-07 02:00:00,-116.458,43.50899999999999,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1142,1162485,True,1996-09-14 02:48:00,-116.404,43.532,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1143,1162486,True,1996-09-14 08:07:00,-116.56200000000001,43.418,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1144,1162487,True,1996-09-21 08:31:00,-116.48,43.472,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1145,1162488,True,1996-09-21 10:12:00,-116.46799999999999,43.478,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1146,1162489,True,1996-09-21 11:54:00,-116.455,43.492,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1147,1162490,True,1996-09-21 14:08:00,-116.506,43.48,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1148,1162491,True,1996-09-21 15:49:00,-116.45200000000001,43.461000000000006,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1149,1162492,True,1996-09-22 21:29:00,-116.554,43.456,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1150,1162493,True,1996-09-23 01:10:00,-116.50200000000001,43.544,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1151,1162494,True,1996-09-24 09:40:00,-116.553,43.503,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1152,1162495,True,1996-09-24 13:03:00,-116.411,43.468999999999994,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1153,1162496,True,1996-09-26 01:47:00,-116.595,43.395,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1154,1162497,True,1996-09-26 03:28:00,-116.58,43.488,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1155,1162498,True,1996-09-27 10:46:00,-116.507,43.501000000000005,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1156,1162499,True,1996-09-27 12:26:00,-116.49799999999999,43.49,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
1157,1162500,True,1996-09-27 15:20:00,-116.42399999999999,43.49100000000001,argos-doppler-shift,Buteo swainsoni,#204675,SW23,Swainson's Hawks
